13/4/1985- ||special articles||4374280||On Some Aspects of the Strategy of Growth in India||This paper identifies four major components of the strategy of growth that is taking shape in India under the new regime: (a) district-wise industrialisation; (b) modernisation and technological advancement that is prone to the Ricardo effect; (c) recourse to import as a device for instilling a competitive spirit; and (d) regeneration and optimal use of land resources. It argues the case for a State Public Sector to initiate small and medium scale industries. It suggests the criterion of 'forward-biased labour-intensity' to counter the Ricardo effect. It pleads for removal of barriers to the growth of small-scale entrepreneurs. Some 60 million hectares of land, equivalent to one-fifth of the total territory, or two-fifths of the net cropped area, is under pastures, culturable waste, fallow, and the like. Bulk of this land can be developed, within the limits of available technology, into farms or forests. Part of it may be mobilised to settle landless labourers. This paper gives a simple computable criterion for land allocation, under conditions of external economies of forests or similar ecological factors.||Ranjit Sau
27/4/1985- ||review of women studies, april 1985||4374336||Changing Consciousness of Central American Women||Recent years have witnessed an awakening of women's consciousness in Latin America as a whole, and a burgeoning of multiform activities arising out of, and responding to, their specific, daily, concrete experiences-in the home, but also in the workplace, educational institutions, trade unions, political parties, and guerilla movements. The old refrain, 'there can be no women's liberation without socialism', has been revised to 'socialism is a necessary but not sufficient condition for women's liberation'. The linear conception of priorities among struggles has been replaced by a more dialectical one of interaction among all struggles against oppression and exploitation, with consequent mutual enrichment and strengthening. Lessons have been learned from some of the liberation movements and democratic struggles of the sixties and seventies. Latin American women have also examined the problems that are still arising in revolutionary Cuba, where women's transformation as a social sector has been hampered not only by material constraints, but also by the legacy of tenacious patriarchal attitudes. Drawing on such experiences as these, as well as their own, the women of Guatemala, Nicaragua and El Salvador are adding their own issues as women qua women to the agendas of their countries' revolutionary movements. How these issues make their appearances varies somewhat from country to country, and is discussed in this paper.||Bobbye Suckle Ortiz
24/8/1985- ||from our correspondents||4374737||Empty Talk of Poverty Programmes||-------------------------------------||B. M.
20/7/1985- ||special articles||4374615||Scheduled Caste and Tribe Students in Higher Education: A Study of an IIT||This paper presents the results of a study, the third in a series, of academic and social adjustment of Scheduled Caste and Scheduled Tribe students in the Indian Institute of Technology, Bombay. Section I of the paper traces the relationship between the backgrounds of SC/ST students and their academic performance, while section II focuses on the two main problem areas for these students. The recommendations of the study are set out in the final section.||Viney Kirpal,Nalini Swamidasan,Amitabha Gupta,Raj K. Gupta
21/9/1985- ||from our correspondents||4374838||South Korea: Pointers to a New International Division of Labour||-------------------------------------||Bernard D'Mello
21/9/1985- ||special articles||4374845||Weavers, Traders and the State: Handloom Weaving in Bangladesh||This paper is about handloom weavers in Tantigram, a village north of Dacca in Bangladesh, and about those who largely determine the fate of the weavers-the yarn merchants and the government officials. The first section of the paper discusses handloom weaving in Bangladesh in general and the situation in the research area. Then the downward mobility among the weavers of the research village is described. A detailed analysis of the handloom way of production follows in Section III. The organisations and politics among the weavers of Tantigram are discussed in Section IV. Section V analyses the nature of indigenous yarn production and distribution of cotton yarn. The conclusions of the study are set out in the final section. [This is the concluding part of the paper which is being published in two parts. The first part appeared last week.]||Anjan Kumar Datta,Hein Streefkerk
12/1/1985- ||------||4373942||More Is Not Enough||-------------------------------------||
20/7/1985- ||------||4374593||Self-Deception on Emergency||-------------------------------------||
23/2/1985- ||review of management, february 1985||4374103||Indian Manager as Change Agent||-------------------------------------||S. L. Rao
23/3/1985- ||from our correspondents||4374194||Policy for Electronics Industry: The Options||-------------------------------------||Ashoka Mody
19/1/1985- ||------||4373967||Not Serious||-------------------------------------||
18/5/1985- ||capital view||4374408||Today's Congressiahs||-------------------------------------||Romesh Thapar
19/10/1985- ||business||4374929||A Growth Area||-------------------------------------||
01/6/1985- ||business||4374456||Wide Swings in Cotton Prices Continue||-------------------------------------||
09/3/1985- ||business||4374144||Wasteful Use of Imported Oil||-------------------------------------||
27/4/1985- ||business||4374324||Case for 'Swap Deals' in Cotton||-------------------------------------||
20/4/1985- ||------||4374286||Import Policy||-------------------------------------||
